Label,area0,area1,area2,area3,area4
Uninfected,1654.5,0,0,0,0
Uninfected,1836.5,0,0,0,0
Uninfected,1833.5,0,0,0,0
Uninfected,1558.0,0,0,0,0
Uninfected,1610.5,0,0,0,0
Uninfected,1253.5,0,0,0,0
Uninfected,1452.0,0,0,0,0
Uninfected,1550.5,0,0,0,0
Uninfected,839.5,0,0,0,0
Uninfected,1710.0,0,0,0,0
Uninfected,1710.0,0,0,0,0
Uninfected,344.0,1772.0,0,0,0
Uninfected,1294.0,0,0,0,0
Uninfected,1668.5,0,0,0,0
Uninfected,1913.0,0,0,0,0
Uninfected,1780.0,0,0,0,0
Uninfected,1595.5,0,0,0,0
Uninfected,1584.0,0,0,0,0
Uninfected,1538.5,0,0,0,0
Uninfected,1475.0,0,0,0,0
Uninfected,1840.5,0,0,0,0
Uninfected,1814.5,0,0,0,0
Uninfected,1842.0,0,0,0,0
Uninfected,933.5,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1743.0,0,0,0,0
Uninfected,1399.0,0,0,0,0
Uninfected,1650.0,0,0,0,0
Uninfected,1642.0,0,0,0,0
Uninfected,12.5,0.0,0.0,992.0,0
Uninfected,1496.5,0,0,0,0
Uninfected,2.0,1350.5,0,0,0
Uninfected,1840.0,0,0,0,0
Uninfected,1666.0,0,0,0,0
Uninfected,1826.5,0,0,0,0
Uninfected,1393.5,0,0,0,0
Uninfected,6.0,2.5,499.0,109.0,0
Uninfected,1506.5,0,0,0,0
Uninfected,1770.0,0,0,0,0
Uninfected,1853.0,0,0,0,0
Uninfected,1208.5,0,0,0,0
Uninfected,1720.5,0,0,0,0
Uninfected,1554.0,0,0,0,0
Uninfected,1803.0,0,0,0,0
Uninfected,1560.5,0,0,0,0
Uninfected,1620.0,0,0,0,0
Uninfected,1688.0,0,0,0,0
Uninfected,1595.0,0,0,0,0
Uninfected,1645.0,0,0,0,0
Uninfected,1522.0,0,0,0,0
Uninfected,1227.5,0,0,0,0
Uninfected,1731.0,0,0,0,0
Uninfected,1772.5,0,0,0,0
Uninfected,1756.5,0,0,0,0
Uninfected,1600.0,0,0,0,0
Uninfected,1520.5,0,0,0,0
Uninfected,263.5,1577.0,0,0,0
Uninfected,1412.0,0,0,0,0
Uninfected,1545.0,0,0,0,0
Uninfected,1641.5,0,0,0,0
Uninfected,1706.0,0,0,0,0
Uninfected,1781.0,0,0,0,0
Uninfected,1537.0,0,0,0,0
Uninfected,1687.0,0,0,0,0
Uninfected,1573.0,0,0,0,0
Uninfected,1766.0,0,0,0,0
Uninfected,1441.5,0,0,0,0
Uninfected,1855.5,0,0,0,0
Uninfected,1189.0,0,0,0,0
Uninfected,1689.5,0,0,0,0
Uninfected,1703.5,0,0,0,0
Uninfected,1746.0,0,0,0,0
Uninfected,1562.0,0,0,0,0
Uninfected,1736.5,0,0,0,0
Uninfected,1372.5,0,0,0,0
Uninfected,1825.5,0,0,0,0
Uninfected,1513.0,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1822.5,0,0,0,0
Uninfected,1345.0,0,0,0,0
Uninfected,1734.5,0,0,0,0
Uninfected,1740.5,0,0,0,0
Uninfected,1322.5,0,0,0,0
Uninfected,1810.5,0,0,0,0
Uninfected,1590.5,0,0,0,0
Uninfected,1749.0,0,0,0,0
Uninfected,1599.0,0,0,0,0
Uninfected,1784.0,0,0,0,0
Uninfected,14.0,1726.0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1592.0,0,0,0,0
Uninfected,1070.5,0,0,0,0
Uninfected,1773.0,0,0,0,0
Uninfected,15.0,1490.5,0,0,0
Uninfected,1617.0,0,0,0,0
Uninfected,1155.5,0,0,0,0
Uninfected,1817.0,0,0,0,0
Uninfected,1774.5,0,0,0,0
Uninfected,1781.5,0,0,0,0
Uninfected,1694.0,0,0,0,0
Uninfected,1219.0,0,0,0,0
Uninfected,1696.0,0,0,0,0
Uninfected,683.5,0,0,0,0
Uninfected,30.5,1508.0,0,0,0
Uninfected,1654.5,0,0,0,0
Uninfected,1732.0,0,0,0,0
Uninfected,1743.5,0,0,0,0
Uninfected,1630.0,0,0,0,0
Uninfected,1767.0,0,0,0,0
Uninfected,1661.0,0,0,0,0
Uninfected,1778.0,0,0,0,0
Uninfected,1593.0,0,0,0,0
Uninfected,1407.5,0,0,0,0
Uninfected,1772.5,0,0,0,0
Uninfected,1659.5,0,0,0,0
Uninfected,1520.5,0,0,0,0
Uninfected,1625.0,0,0,0,0
Uninfected,1783.5,0,0,0,0
Uninfected,1681.5,0,0,0,0
Uninfected,1559.5,0,0,0,0
Uninfected,1570.0,0,0,0,0
Uninfected,1496.0,0,0,0,0
Uninfected,1741.5,0,0,0,0
Uninfected,1639.0,0,0,0,0
Uninfected,1248.5,0,0,0,0
Uninfected,1644.0,0,0,0,0
Uninfected,1720.5,0,0,0,0
Uninfected,1522.0,0,0,0,0
Uninfected,1661.5,0,0,0,0
Uninfected,1816.0,0,0,0,0
Uninfected,1868.5,0,0,0,0
Uninfected,1882.5,0,0,0,0
Uninfected,1752.5,0,0,0,0
Uninfected,1698.0,0,0,0,0
Uninfected,1721.0,0,0,0,0
Uninfected,1723.0,0,0,0,0
Uninfected,1757.5,0,0,0,0
Uninfected,1597.0,0,0,0,0
Uninfected,1694.5,0,0,0,0
Uninfected,1584.0,0,0,0,0
Uninfected,1701.0,0,0,0,0
Uninfected,1186.5,0,0,0,0
Uninfected,1530.5,0,0,0,0
Uninfected,1728.5,0,0,0,0
Uninfected,1678.0,0,0,0,0
Uninfected,1780.0,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1722.5,0,0,0,0
Uninfected,1910.0,0,0,0,0
Uninfected,1685.0,0,0,0,0
Uninfected,1668.5,0,0,0,0
Uninfected,1719.5,0,0,0,0
Uninfected,1293.5,0,0,0,0
Uninfected,1299.5,0,0,0,0
Uninfected,1692.0,0,0,0,0
Uninfected,1508.0,0,0,0,0
Uninfected,1845.0,0,0,0,0
Uninfected,1295.0,0,0,0,0
Uninfected,24.0,316.0,0,0,0
Uninfected,1707.5,0,0,0,0
Uninfected,1810.0,0,0,0,0
Uninfected,1766.0,0,0,0,0
Uninfected,1677.5,0,0,0,0
Uninfected,1741.0,0,0,0,0
Uninfected,1401.0,0,0,0,0
Uninfected,1649.0,0,0,0,0
Uninfected,1722.0,0,0,0,0
Uninfected,1666.0,0,0,0,0
Uninfected,1653.5,0,0,0,0
Uninfected,1454.5,0,0,0,0
Uninfected,1638.5,0,0,0,0
Uninfected,1600.5,0,0,0,0
Uninfected,1760.5,0,0,0,0
Uninfected,1571.5,0,0,0,0
Uninfected,1877.0,0,0,0,0
Uninfected,1831.5,0,0,0,0
Uninfected,1729.5,0,0,0,0
Uninfected,1517.0,0,0,0,0
Uninfected,1551.5,0,0,0,0
Uninfected,1725.0,0,0,0,0
Uninfected,1647.5,0,0,0,0
Uninfected,1670.0,0,0,0,0
Uninfected,1679.5,0,0,0,0
Uninfected,1672.0,0,0,0,0
Uninfected,1375.0,0,0,0,0
Uninfected,1669.0,0,0,0,0
Uninfected,1790.0,0,0,0,0
Uninfected,1473.5,0,0,0,0
Uninfected,1442.5,0,0,0,0
Uninfected,1768.0,0,0,0,0
Uninfected,1664.5,0,0,0,0
Uninfected,1448.0,0,0,0,0
Uninfected,1363.5,0,0,0,0
Uninfected,1847.5,0,0,0,0
Uninfected,1728.5,0,0,0,0
Uninfected,1645.5,0,0,0,0
Uninfected,1794.0,0,0,0,0
Uninfected,1816.5,0,0,0,0
Uninfected,1680.5,0,0,0,0
Uninfected,1646.5,0,0,0,0
Uninfected,1498.5,0,0,0,0
Uninfected,1294.0,0,0,0,0
Uninfected,1726.0,0,0,0,0
Uninfected,1754.0,0,0,0,0
Uninfected,1502.5,0,0,0,0
Uninfected,1780.0,0,0,0,0
Uninfected,1711.0,0,0,0,0
Uninfected,1125.5,6.0,0,0,0
Uninfected,1899.5,0,0,0,0
Uninfected,1660.5,0,0,0,0
Uninfected,1780.0,0,0,0,0
Uninfected,1747.0,0,0,0,0
Uninfected,1702.0,0,0,0,0
Uninfected,1608.5,0,0,0,0
Uninfected,1719.5,0,0,0,0
Uninfected,1611.5,0,0,0,0
Uninfected,1758.5,0,0,0,0
Uninfected,1658.5,0,0,0,0
Uninfected,1618.0,0,0,0,0
Uninfected,1729.0,0,0,0,0
Uninfected,1680.5,0,0,0,0
Uninfected,1754.0,0,0,0,0
Uninfected,1586.0,0,0,0,0
Uninfected,1683.5,0,0,0,0
Uninfected,1690.5,0,0,0,0
Uninfected,1519.0,0,0,0,0
Uninfected,1754.0,0,0,0,0
Uninfected,1881.0,0,0,0,0
Uninfected,282.5,0,0,0,0
Uninfected,1509.0,0,0,0,0
Uninfected,1610.5,0,0,0,0
Uninfected,1553.5,0,0,0,0
Uninfected,1846.5,0,0,0,0
Uninfected,1621.0,0,0,0,0
Uninfected,1769.5,0,0,0,0
Uninfected,1588.0,0,0,0,0
Uninfected,1836.0,0,0,0,0
Uninfected,1552.0,0,0,0,0
Uninfected,1614.5,0,0,0,0
Uninfected,1386.0,0,0,0,0
Uninfected,1341.5,0,0,0,0
Uninfected,1506.5,0,0,0,0
Uninfected,535.0,1549.0,0,0,0
Uninfected,1596.0,0,0,0,0
Uninfected,1649.5,0,0,0,0
Uninfected,1731.5,0,0,0,0
Uninfected,1623.0,0,0,0,0
Uninfected,1791.5,0,0,0,0
Uninfected,1314.0,0,0,0,0
Uninfected,1735.5,0,0,0,0
Uninfected,1553.5,0,0,0,0
Uninfected,1574.5,0,0,0,0
Uninfected,1645.0,0,0,0,0
Uninfected,1811.0,0,0,0,0
Uninfected,1800.5,0,0,0,0
Uninfected,1889.5,0,0,0,0
Uninfected,1662.5,0,0,0,0
Uninfected,1653.5,0,0,0,0
Uninfected,1759.5,0,0,0,0
Uninfected,1552.5,0,0,0,0
Uninfected,1733.5,0,0,0,0
Uninfected,1625.5,0,0,0,0
Uninfected,1685.5,0,0,0,0
Uninfected,1795.5,0,0,0,0
Uninfected,1833.5,0,0,0,0
Uninfected,1282.5,0,0,0,0
Uninfected,1674.5,0,0,0,0
Uninfected,1738.0,0,0,0,0
Uninfected,1692.0,0,0,0,0
Uninfected,1692.0,0,0,0,0
Uninfected,1686.0,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1684.5,0,0,0,0
Uninfected,1550.0,0,0,0,0
Uninfected,1801.5,0,0,0,0
Uninfected,1573.0,0,0,0,0
Uninfected,1714.5,0,0,0,0
Uninfected,1655.5,0,0,0,0
Uninfected,1402.0,0,0,0,0
Uninfected,1687.0,0,0,0,0
Uninfected,1631.5,0,0,0,0
Uninfected,1693.5,0,0,0,0
Uninfected,1497.0,0,0,0,0
Uninfected,1605.5,0,0,0,0
Uninfected,1746.5,0,0,0,0
Uninfected,1769.0,0,0,0,0
Uninfected,1724.0,0,0,0,0
Uninfected,1639.5,0,0,0,0
Uninfected,1575.0,0,0,0,0
Uninfected,1707.5,0,0,0,0
Uninfected,1622.0,0,0,0,0
Uninfected,1685.0,0,0,0,0
Uninfected,1739.5,0,0,0,0
Uninfected,1670.0,0,0,0,0
Uninfected,1824.5,0,0,0,0
Uninfected,1693.0,0,0,0,0
Uninfected,1766.0,0,0,0,0
Uninfected,1755.5,0,0,0,0
Uninfected,1669.0,0,0,0,0
Uninfected,1199.0,0,0,0,0
Uninfected,1713.5,0,0,0,0
Uninfected,1563.5,0,0,0,0
Uninfected,1450.0,0,0,0,0
Uninfected,1687.5,0,0,0,0
Uninfected,1710.0,0,0,0,0
Uninfected,1706.0,0,0,0,0
Uninfected,1748.0,0,0,0,0
Uninfected,1702.5,0,0,0,0
Uninfected,1372.0,0,0,0,0
Uninfected,1568.5,0,0,0,0
Uninfected,1864.5,0,0,0,0
Uninfected,1513.5,0,0,0,0
Uninfected,1533.5,0,0,0,0
Uninfected,1565.5,0,0,0,0
Uninfected,1736.5,0,0,0,0
Uninfected,1643.5,0,0,0,0
Uninfected,1595.0,0,0,0,0
Uninfected,1648.5,0,0,0,0
Uninfected,1763.5,0,0,0,0
Uninfected,1674.0,0,0,0,0
Uninfected,1715.0,0,0,0,0
Uninfected,1690.5,0,0,0,0
Uninfected,1214.5,0,0,0,0
Uninfected,1670.0,0,0,0,0
Uninfected,1633.5,0,0,0,0
Uninfected,1613.0,0,0,0,0
Uninfected,1741.5,0,0,0,0
Uninfected,1798.0,0,0,0,0
Uninfected,1510.0,0,0,0,0
Uninfected,1792.0,0,0,0,0
Uninfected,1725.0,0,0,0,0
Uninfected,1727.5,0,0,0,0
Uninfected,1697.0,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1804.5,0,0,0,0
Uninfected,1751.5,0,0,0,0
Uninfected,1610.5,0,0,0,0
Uninfected,1633.0,0,0,0,0
Uninfected,1729.0,0,0,0,0
Uninfected,1496.5,0,0,0,0
Uninfected,1454.0,0,0,0,0
Uninfected,1376.5,0,0,0,0
Uninfected,1642.0,0,0,0,0
Uninfected,1673.5,0,0,0,0
Uninfected,1764.0,0,0,0,0
Uninfected,1762.0,0,0,0,0
Uninfected,15.0,1522.0,0,0,0
Uninfected,1472.5,0,0,0,0
Uninfected,1449.5,0,0,0,0
Uninfected,1368.5,0,0,0,0
Uninfected,1633.0,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1877.0,0,0,0,0
Uninfected,1695.5,0,0,0,0
Uninfected,1684.5,0,0,0,0
Uninfected,1722.0,0,0,0,0
Uninfected,1551.5,0,0,0,0
Uninfected,1710.5,0,0,0,0
Uninfected,1808.0,0,0,0,0
Uninfected,1812.0,0,0,0,0
Uninfected,1661.5,0,0,0,0
Uninfected,1719.5,0,0,0,0
Uninfected,214.5,1256.5,0,0,0
Uninfected,1455.5,0,0,0,0
Uninfected,1777.5,0,0,0,0
Uninfected,1646.5,0,0,0,0
Uninfected,1819.0,0,0,0,0
Uninfected,11.0,7.0,1158.0,0,0
Uninfected,1708.0,0,0,0,0
Uninfected,1662.5,0,0,0,0
Uninfected,1803.5,0,0,0,0
Uninfected,16.0,0.0,847.5,0,0
Uninfected,1704.0,0,0,0,0
Uninfected,1642.0,0,0,0,0
Uninfected,1447.0,0,0,0,0
Uninfected,1714.5,0,0,0,0
Uninfected,1642.5,0,0,0,0
Uninfected,1730.5,0,0,0,0
Uninfected,1825.5,0,0,0,0
Uninfected,1691.0,0,0,0,0
Uninfected,1245.5,0,0,0,0
Uninfected,1134.0,0,0,0,0
Uninfected,1624.0,0,0,0,0
Uninfected,1667.5,0,0,0,0
Uninfected,1717.5,0,0,0,0
Uninfected,1666.0,0,0,0,0
Uninfected,1210.5,0,0,0,0
Uninfected,1861.0,0,0,0,0
Uninfected,1813.0,0,0,0,0
Uninfected,1642.5,0,0,0,0
Uninfected,1195.0,0,0,0,0
Uninfected,1881.0,0,0,0,0
Uninfected,1541.5,0,0,0,0
Uninfected,1093.5,0,0,0,0
Uninfected,1513.0,0,0,0,0
Uninfected,1642.0,0,0,0,0
Uninfected,1878.0,0,0,0,0
Uninfected,1783.0,0,0,0,0
Uninfected,1668.0,0,0,0,0
Uninfected,1660.5,0,0,0,0
Uninfected,1793.0,0,0,0,0
Uninfected,1524.0,0,0,0,0
Uninfected,1812.0,0,0,0,0
Uninfected,1522.5,0,0,0,0
Uninfected,1598.0,0,0,0,0
Uninfected,1715.0,0,0,0,0
Uninfected,1534.0,0,0,0,0
Uninfected,1740.0,0,0,0,0
Uninfected,1706.0,0,0,0,0
Uninfected,1703.0,0,0,0,0
Uninfected,1654.0,0,0,0,0
Uninfected,1768.0,0,0,0,0
Uninfected,1440.0,0,0,0,0
Uninfected,1517.5,0,0,0,0
Uninfected,1557.5,0,0,0,0
Uninfected,1544.5,0,0,0,0
Uninfected,1747.0,0,0,0,0
Uninfected,1758.5,0,0,0,0
Uninfected,1613.0,0,0,0,0
Uninfected,1619.5,0,0,0,0
Uninfected,1856.0,0,0,0,0
Uninfected,1779.0,0,0,0,0
Uninfected,1546.5,0,0,0,0
Uninfected,1655.5,0,0,0,0
Uninfected,1761.5,0,0,0,0
Uninfected,996.0,0,0,0,0
Uninfected,1636.5,0,0,0,0
Uninfected,1709.5,0,0,0,0
Uninfected,1656.0,0,0,0,0
Uninfected,1458.0,0,0,0,0
Uninfected,1642.0,0,0,0,0
Uninfected,1514.5,0,0,0,0
Uninfected,1757.0,0,0,0,0
Uninfected,1680.0,0,0,0,0
Uninfected,1770.0,0,0,0,0
Uninfected,1833.5,0,0,0,0
Uninfected,1463.0,0,0,0,0
Uninfected,1686.5,0,0,0,0
Uninfected,182.0,1645.0,0,0,0
Uninfected,1.0,224.5,134.5,0.0,0.0
Uninfected,1559.0,0,0,0,0
Uninfected,1522.0,0,0,0,0
Uninfected,9.0,1233.5,0,0,0
Uninfected,1461.0,0,0,0,0
Uninfected,1663.5,0,0,0,0
Uninfected,1700.5,0,0,0,0
Uninfected,1737.5,0,0,0,0
Uninfected,1551.5,0,0,0,0
Uninfected,1543.5,0,0,0,0
Uninfected,1708.5,0,0,0,0
Uninfected,1777.5,0,0,0,0
Uninfected,1468.0,0,0,0,0
Uninfected,1620.5,0,0,0,0
Uninfected,1617.5,0,0,0,0
Uninfected,1827.0,0,0,0,0
Uninfected,1331.5,0,0,0,0
Uninfected,0.0,1480.0,0,0,0
Uninfected,1712.5,0,0,0,0
Uninfected,1661.5,0,0,0,0
Uninfected,1731.5,0,0,0,0
Uninfected,1749.0,0,0,0,0
Uninfected,1751.5,0,0,0,0
Uninfected,1693.0,0,0,0,0
Uninfected,1754.5,0,0,0,0
Uninfected,1638.0,0,0,0,0
Uninfected,1448.0,0,0,0,0
Uninfected,1636.0,0,0,0,0
Uninfected,1795.0,0,0,0,0
Uninfected,1385.0,0,0,0,0
Uninfected,1708.0,0,0,0,0
Uninfected,1802.0,0,0,0,0
Uninfected,1767.5,0,0,0,0
Uninfected,1767.5,0,0,0,0
Uninfected,1805.0,0,0,0,0
Uninfected,1516.5,0,0,0,0
Uninfected,1602.0,0,0,0,0
Uninfected,1729.5,0,0,0,0
Uninfected,1790.0,0,0,0,0
Uninfected,1783.0,0,0,0,0
Uninfected,1559.5,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1365.0,0,0,0,0
Uninfected,1293.0,0,0,0,0
Uninfected,1570.5,0,0,0,0
Uninfected,1697.5,0,0,0,0
Uninfected,1626.5,0,0,0,0
Uninfected,1850.0,0,0,0,0
Uninfected,1741.5,0,0,0,0
Uninfected,1758.5,0,0,0,0
Uninfected,1788.0,0,0,0,0
Uninfected,1608.0,0,0,0,0
Uninfected,1375.0,0,0,0,0
Uninfected,1573.5,0,0,0,0
Uninfected,1715.0,0,0,0,0
Uninfected,1735.5,0,0,0,0
Uninfected,1482.5,0,0,0,0
Uninfected,1628.0,0,0,0,0
Uninfected,1704.0,0,0,0,0
Uninfected,1637.5,0,0,0,0
Uninfected,1655.0,0,0,0,0
Uninfected,1763.0,0,0,0,0
Uninfected,1735.5,0,0,0,0
Uninfected,1410.0,0,0,0,0
Uninfected,1440.5,0,0,0,0
Uninfected,25.5,12.5,1217.0,0,0
Uninfected,1836.5,0,0,0,0
Uninfected,1698.5,0,0,0,0
Uninfected,1838.0,0,0,0,0
Uninfected,1311.0,0,0,0,0
Uninfected,1374.5,0,0,0,0
Uninfected,1609.5,0,0,0,0
Uninfected,1729.0,0,0,0,0
Uninfected,1829.5,0,0,0,0
Uninfected,1795.5,0,0,0,0
Uninfected,1558.5,0,0,0,0
Uninfected,1814.5,0,0,0,0
Uninfected,1761.0,0,0,0,0
Uninfected,1697.5,0,0,0,0
Uninfected,1863.0,0,0,0,0
Uninfected,1835.0,0,0,0,0
Uninfected,1708.5,0,0,0,0
Uninfected,1654.5,0,0,0,0
Uninfected,1799.0,0,0,0,0
Uninfected,1760.5,0,0,0,0
Uninfected,1671.5,0,0,0,0
Uninfected,1593.0,0,0,0,0
Uninfected,1674.0,0,0,0,0
Uninfected,1768.0,0,0,0,0
Uninfected,821.5,0,0,0,0
Uninfected,1770.0,0,0,0,0
Uninfected,1803.0,0,0,0,0
Uninfected,1650.5,0,0,0,0
Uninfected,1722.0,0,0,0,0
Uninfected,1806.0,0,0,0,0
Uninfected,1805.0,0,0,0,0
Uninfected,1306.5,0,0,0,0
Uninfected,1781.0,0,0,0,0
Uninfected,1761.5,0,0,0,0
Uninfected,1727.5,0,0,0,0
Uninfected,1645.0,0,0,0,0
Uninfected,1613.0,0,0,0,0
Uninfected,1737.0,0,0,0,0
Uninfected,1742.5,0,0,0,0
Uninfected,1679.0,0,0,0,0
Uninfected,1660.0,0,0,0,0
Uninfected,1622.0,0,0,0,0
Uninfected,1722.5,0,0,0,0
Uninfected,1607.0,0,0,0,0
Uninfected,1629.5,0,0,0,0
Uninfected,1852.5,0,0,0,0
Uninfected,1655.0,0,0,0,0
Uninfected,1552.5,0,0,0,0
Uninfected,1782.0,0,0,0,0
Uninfected,1582.0,0,0,0,0
Uninfected,1652.0,0,0,0,0
Uninfected,1725.0,0,0,0,0
Uninfected,1617.0,0,0,0,0
Uninfected,1548.5,0,0,0,0
Uninfected,1673.5,0,0,0,0
Uninfected,1465.0,0,0,0,0
Uninfected,1896.0,0,0,0,0
Uninfected,1709.5,0,0,0,0
Uninfected,1532.5,0,0,0,0
Uninfected,1596.0,0,0,0,0
Uninfected,1508.5,0,0,0,0
Uninfected,11.0,1547.0,0,0,0
Uninfected,1741.5,0,0,0,0
Uninfected,1744.5,0,0,0,0
Uninfected,1465.5,0,0,0,0
Uninfected,1788.0,0,0,0,0
Uninfected,1686.0,0,0,0,0
Uninfected,1775.5,0,0,0,0
Uninfected,1748.0,0,0,0,0
Uninfected,1800.0,0,0,0,0
Uninfected,1886.5,0,0,0,0
Uninfected,1783.0,0,0,0,0
Uninfected,1549.0,0,0,0,0
Uninfected,1701.5,0,0,0,0
Uninfected,1709.5,0,0,0,0
Uninfected,1781.5,0,0,0,0
Uninfected,1818.0,0,0,0,0
Uninfected,1711.0,0,0,0,0
Uninfected,1642.5,0,0,0,0
Uninfected,1746.5,0,0,0,0
Uninfected,1807.5,0,0,0,0
Uninfected,1337.0,0,0,0,0
Uninfected,1639.0,0,0,0,0
Uninfected,1461.0,0,0,0,0
Uninfected,1593.5,0,0,0,0
Uninfected,1682.0,0,0,0,0
Uninfected,1276.5,0,0,0,0
Uninfected,1517.5,0,0,0,0
Uninfected,1531.5,0,0,0,0
Uninfected,2.0,1685.5,0,0,0
Uninfected,1802.0,0,0,0,0
Uninfected,1946.0,0,0,0,0
Uninfected,1649.0,0,0,0,0
Uninfected,127.5,257.5,1819.5,0,0
Uninfected,1381.5,0,0,0,0
Uninfected,1149.5,0,0,0,0
Uninfected,1433.0,0,0,0,0
Uninfected,1794.0,0,0,0,0
Uninfected,1630.0,0,0,0,0
Uninfected,1729.5,0,0,0,0
Uninfected,1773.5,0,0,0,0
Uninfected,1755.5,0,0,0,0
Uninfected,1742.0,0,0,0,0
Uninfected,1604.0,0,0,0,0
Uninfected,1816.5,0,0,0,0
Uninfected,1688.0,0,0,0,0
Uninfected,1462.5,0,0,0,0
Uninfected,1665.5,0,0,0,0
Uninfected,1585.0,0,0,0,0
Uninfected,1624.0,0,0,0,0
Uninfected,1670.0,0,0,0,0
Uninfected,1579.0,0,0,0,0
Uninfected,1720.0,0,0,0,0
Uninfected,1444.5,0,0,0,0
Uninfected,1587.0,0,0,0,0
Uninfected,1621.0,0,0,0,0
Uninfected,1712.0,0,0,0,0
Uninfected,1614.5,0,0,0,0
Uninfected,1798.0,0,0,0,0
Uninfected,1641.0,0,0,0,0
Uninfected,1775.5,0,0,0,0
Uninfected,1415.5,0,0,0,0
Uninfected,1738.0,0,0,0,0
Uninfected,1542.5,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1705.5,0,0,0,0
Uninfected,1577.0,0,0,0,0
Uninfected,1549.0,0,0,0,0
Uninfected,1312.0,0,0,0,0
Uninfected,1750.5,0,0,0,0
Uninfected,1805.5,0,0,0,0
Uninfected,1684.0,0,0,0,0
Uninfected,1745.5,0,0,0,0
Uninfected,1719.5,0,0,0,0
Uninfected,1643.5,0,0,0,0
Uninfected,1622.5,0,0,0,0
Uninfected,1778.5,0,0,0,0
Uninfected,1637.0,0,0,0,0
Uninfected,1689.0,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1789.5,0,0,0,0
Uninfected,1818.0,0,0,0,0
Uninfected,1721.0,0,0,0,0
Uninfected,1893.0,0,0,0,0
Uninfected,1651.5,0,0,0,0
Uninfected,1682.0,0,0,0,0
Uninfected,1443.5,0,0,0,0
Uninfected,1334.0,0,0,0,0
Uninfected,1712.0,0,0,0,0
Uninfected,1699.0,0,0,0,0
Uninfected,1607.5,0,0,0,0
Uninfected,1601.0,0,0,0,0
Uninfected,1509.5,0,0,0,0
Uninfected,1834.0,0,0,0,0
Uninfected,1723.5,0,0,0,0
Uninfected,1338.0,0,0,0,0
Uninfected,1294.0,0,0,0,0
Uninfected,1455.0,0,0,0,0
Uninfected,1741.5,0,0,0,0
Uninfected,2.0,274.5,161.0,1692.0,0
Uninfected,1833.0,0,0,0,0
Uninfected,1652.5,0,0,0,0
Uninfected,1608.0,0,0,0,0
Uninfected,1111.5,0,0,0,0
Uninfected,1716.5,0,0,0,0
Uninfected,1148.5,0,0,0,0
Uninfected,1700.5,0,0,0,0
Uninfected,1747.0,0,0,0,0
Uninfected,1584.5,0,0,0,0
Uninfected,1849.5,0,0,0,0
Uninfected,1860.0,0,0,0,0
Uninfected,1575.5,0,0,0,0
Uninfected,1492.5,0,0,0,0
Uninfected,67.0,27.5,11.5,1689.0,0
Uninfected,1730.0,0,0,0,0
Uninfected,163.0,1708.5,0,0,0
Uninfected,1704.5,0,0,0,0
Uninfected,6.0,1074.5,0,0,0
Uninfected,1347.5,0,0,0,0
Uninfected,1709.5,0,0,0,0
Uninfected,1841.5,0,0,0,0
Uninfected,1674.5,0,0,0,0
Uninfected,1650.5,0,0,0,0
Uninfected,1561.0,0,0,0,0
Uninfected,1590.5,0,0,0,0
Uninfected,1736.5,0,0,0,0
Uninfected,1707.5,0,0,0,0
Uninfected,1274.5,0,0,0,0
Uninfected,1282.0,0,0,0,0
Uninfected,1662.0,0,0,0,0
Uninfected,1799.5,0,0,0,0
Uninfected,1172.5,0,0,0,0
Uninfected,1766.5,0,0,0,0
Uninfected,1658.0,0,0,0,0
Uninfected,1502.5,0,0,0,0
Uninfected,1314.0,0,0,0,0
Uninfected,1759.5,0,0,0,0
Uninfected,1708.5,0,0,0,0
Uninfected,1407.0,0,0,0,0
Uninfected,1492.0,0,0,0,0
Uninfected,1546.5,0,0,0,0
Uninfected,1784.5,0,0,0,0
Uninfected,1725.5,0,0,0,0
Uninfected,1464.0,0,0,0,0
Uninfected,1826.0,0,0,0,0
Uninfected,1590.5,0,0,0,0
Uninfected,1614.0,0,0,0,0
Uninfected,1577.0,0,0,0,0
Uninfected,1616.5,0,0,0,0
Uninfected,1622.5,0,0,0,0
Uninfected,1776.0,0,0,0,0
Uninfected,1288.0,0,0,0,0
Uninfected,1697.0,0,0,0,0
Uninfected,1768.5,0,0,0,0
Uninfected,1733.5,0,0,0,0
Uninfected,1774.0,0,0,0,0
Uninfected,1792.5,0,0,0,0
Uninfected,1662.5,0,0,0,0
Uninfected,9.0,1.0,8.5,2.0,0.0
Uninfected,1711.5,0,0,0,0
Uninfected,1731.5,0,0,0,0
Uninfected,1622.5,0,0,0,0
Uninfected,1722.0,0,0,0,0
Uninfected,1758.5,0,0,0,0
Uninfected,1607.0,0,0,0,0
Uninfected,1762.0,0,0,0,0
Uninfected,1576.5,0,0,0,0
